date,month,year,product_id,product_name,category,buy_price,sell_price,quantity,sales,profit_per_item,profit
2021-12-13,12,2021,TEC-CO-10000011,"HP Personal Copier, High-Speed",Copiers,121.99,151.27,2,243.98,29.28,58.56
2021-12-13,12,2021,FUR-BO-10002936,"Ikea Stackable Bookrack, Pine",Bookcases,123.99,161.19,1,123.99,37.2,37.2
2021-03-16,3,2021,FUR-FU-10002937,"Rubbermaid Light Bulb, Durable",Furnishings,9.99,12.39,4,39.96,2.4,9.6
2021-03-16,3,2021,OFF-AR-10000727,"Stanley Canvas, Easy-Erase",Art,49.99,61.49,3,149.97,11.5,34.5
2023-02-20,2,2023,OFF-SU-10000105,"Fiskars Shears, Easy Grip",Supplies,48.99,55.36,5,244.95000000000002,6.37,31.85
2023-02-20,2,2023,OFF-ST-10000710,"Smead Shelving, Blue",Storage,43.99,50.59,9,395.91,6.6,59.4
2019-12-24,12,2019,OFF-LA-10002733,"Novimex File Folder Labels, Alphabetical",Labels,7.99,9.67,2,15.98,1.68,3.36
2022-07-12,7,2022,OFF-SU-10000906,"Fiskars Shears, High Speed",Supplies,47.99,58.55,5,239.95000000000002,10.56,52.8
2022-08-24,8,2022,OFF-AR-10001418,"BIC Markers, Easy-Erase",Art,26.99,35.09,2,53.98,8.1,16.2
2020-09-22,9,2020,OFF-BI-10004644,"Cardinal Index Tab, Durable",Binders,7.99,9.43,2,15.98,1.44,2.88
2020-06-23,6,2020,OFF-FA-10004257,"Accos Clamps, Metal",Fasteners,19.99,22.19,5,99.94999999999999,2.2,11.0
2020-06-23,6,2020,OFF-ST-10001195,"Smead Box, Wire Frame",Storage,8.99,9.98,3,26.97,0.99,2.97
2019-12-18,12,2019,FUR-FU-10002655,"Deflect-O Door Stop, Black",Furnishings,43.99,51.03,5,219.95000000000002,7.04,35.2
2019-12-18,12,2019,OFF-ST-10001025,"Tenex Trays, Single Width",Storage,53.99,61.01,4,215.96,7.02,28.08
2021-03-08,3,2021,OFF-PA-10004450,"Xerox Cards & Envelopes, Recycled",Paper,44.99,53.09,5,224.95000000000002,8.1,40.5
2020-07-03,7,2020,TEC-CO-10001008,"Canon Fax and Copier, Laser",Copiers,190.99,240.65,11,2100.8900000000003,49.66,546.26
2020-07-03,7,2020,TEC-MA-10004224,"StarTech Inkjet, Wireless",Machines,271.99,348.15,3,815.97,76.16,228.48
2022-12-08,12,2022,OFF-AR-10000316,"Stanley Pens, Blue",Art,9.99,11.09,5,49.95,1.1,5.5
2023-04-11,4,2023,OFF-ST-10001758,"Rogers Lockers, Blue",Storage,211.99,267.11,6,1271.94,55.12,330.72
2023-04-11,4,2023,FUR-CH-10004774,"Novimex Executive Leather Armchair, Red",Chairs,459.99,597.99,7,3219.9300000000003,138.0,966.0
2023-04-11,4,2023,OFF-SU-10002131,"Elite Scissors, Serrated",Supplies,18.99,23.74,1,18.99,4.75,4.75
2023-04-11,4,2023,OFF-FA-10002066,"OIC Clamps, Bulk Pack",Fasteners,19.99,24.99,4,79.96,5.0,20.0
2023-04-11,4,2023,TEC-CO-10001375,"Brother Copy Machine, Color",Copiers,263.99,340.55,7,1847.93,76.56,535.92
2023-04-11,4,2023,OFF-PA-10000850,"SanDisk Parchment Paper, Multicolor",Paper,8.99,10.97,2,17.98,1.98,3.96
2023-04-11,4,2023,OFF-ST-10003018,"Smead File Cart, Industrial",Storage,115.99,135.71,3,347.96999999999997,19.72,59.16
2023-04-11,4,2023,OFF-AR-10002037,"Stanley Sketch Pad, Fluorescent",Art,45.99,53.35,5,229.95000000000002,7.36,36.8
2023-04-11,4,2023,OFF-EN-10000271,"Kraft Peel and Seal, with clear poly window",Envelopes,23.99,27.35,6,143.94,3.36,20.16
2023-04-11,4,2023,OFF-EN-10003785,"GlobeWeis Mailers, Set of 50",Envelopes,38.99,45.62,4,155.96,6.63,26.52
2020-09-22,9,2020,OFF-EN-10003962,"GlobeWeis Clasp Envelope, Set of 50",Envelopes,9.99,12.39,8,79.92,2.4,19.2
2019-12-19,12,2019,TEC-CO-10000070,"Hewlett Copy Machine, High-Speed",Copiers,223.99,255.35,7,1567.93,31.36,219.52
2020-05-06,5,2020,TEC-PH-10002935,"Samsung Smart Phone, VoIP",Phones,635.99,705.95,3,1907.97,69.96,209.88
2020-05-06,5,2020,TEC-AC-10001564,"Logitech Numeric Keypad, Erganomic",Accessories,43.99,48.39,1,43.99,4.4,4.4
2020-12-23,12,2020,FUR-TA-10001228,"Bevis Training Table, Rectangular",Tables,182.99,232.4,5,914.95,49.41,247.05
2020-12-23,12,2020,FUR-FU-10004608,"Advantus Door Stop, Erganomic",Furnishings,43.99,51.91,3,131.97,7.92,23.76
2020-12-23,12,2020,TEC-MA-10003743,"StarTech Printer, Durable",Machines,230.99,256.4,3,692.97,25.41,76.23
2020-01-15,1,2020,OFF-LA-10000508,"Harbour Creations Round Labels, 5000 Label Set",Labels,6.99,8.88,3,20.97,1.89,5.67
2022-03-28,3,2022,OFF-LA-10003290,"Hon Round Labels, Adjustable",Labels,4.99,6.19,1,4.99,1.2,1.2
2022-01-24,1,2022,TEC-PH-10004825,"Cisco Headset, VoIP",Phones,43.99,48.39,2,87.98,4.4,8.8
2022-01-24,1,2022,OFF-EN-10003748,"Ames Mailers, with clear poly window",Envelopes,19.99,24.39,3,59.97,4.4,13.2
2022-01-24,1,2022,TEC-CO-10000070,"Hewlett Copy Machine, High-Speed",Copiers,223.99,255.35,2,447.98,31.36,62.72
2022-01-24,1,2022,TEC-PH-10004635,"Samsung Office Telephone, with Caller ID",Phones,32.99,38.6,6,197.94,5.61,33.66
2022-01-24,1,2022,TEC-PH-10003963,"Apple Signal Booster, Full Size",Phones,137.99,176.63,1,137.99,38.64,38.64
2022-01-24,1,2022,OFF-EN-10002240,"GlobeWeis Clasp Envelope, with clear poly window",Envelopes,6.99,8.32,3,20.97,1.33,3.99
2022-10-17,10,2022,FUR-CH-10002782,"Office Star Executive Leather Armchair, Adjustable",Chairs,422.99,532.97,5,2114.95,109.98,549.9
2022-10-17,10,2022,OFF-BI-10004220,"Cardinal 3-Hole Punch, Recycled",Binders,28.99,31.89,5,144.95,2.9,14.5
2022-10-17,10,2022,OFF-AR-10003377,"Boston Pencil Sharpener, Easy-Erase",Art,29.99,38.39,4,119.96,8.4,33.6
2023-04-29,4,2023,OFF-ST-10000300,"Eldon Folders, Wire Frame",Storage,15.99,20.31,4,63.96,4.32,17.28
2022-04-26,4,2022,OFF-AR-10000184,"Boston Pencil Sharpener, Water Color",Art,31.99,40.63,2,63.98,8.64,17.28
2021-09-17,9,2021,TEC-AC-10004753,"Logitech Memory Card, Erganomic",Accessories,50.99,56.6,6,305.94,5.61,33.66
2023-03-06,3,2023,OFF-AR-10001462,"Stanley Highlighters, Fluorescent",Art,15.99,19.67,2,31.98,3.68,7.36
2020-11-18,11,2020,OFF-PA-10004923,"Xerox Memo Slips, Multicolor",Paper,14.99,18.59,4,59.96,3.6,14.4
2020-11-18,11,2020,OFF-BI-10002894,"Avery Binding Machine, Durable",Binders,49.99,56.99,1,49.99,7.0,7.0
2020-11-18,11,2020,FUR-BO-10003333,"Sauder Stackable Bookrack, Traditional",Bookcases,145.99,167.89,2,291.98,21.9,43.8
2023-02-12,2,2023,OFF-LA-10003295,"Harbour Creations Color Coded Labels, Alphabetical",Labels,12.99,14.94,7,90.93,1.95,13.65
2023-02-12,2,2023,OFF-FA-10002619,"Stockwell Rubber Bands, Metal",Fasteners,15.99,17.59,2,31.98,1.6,3.2
2023-02-12,2,2023,OFF-BI-10003708,"Cardinal Binder, Recycled",Binders,13.99,17.63,2,27.98,3.64,7.28
2023-02-12,2,2023,TEC-PH-10000026,"Nokia Office Telephone, Cordless",Phones,57.99,75.39,4,231.96,17.4,69.6
2023-02-12,2,2023,OFF-SU-10001791,"Elite Box Cutter, Serrated",Supplies,31.99,37.11,8,255.92,5.12,40.96
2021-10-08,10,2021,OFF-FA-10004344,"Advantus Thumb Tacks, Assorted Sizes",Fasteners,10.99,13.96,4,43.96,2.97,11.88
2022-04-24,4,2022,OFF-BI-10001754,"Ibico Binder Covers, Recycled",Binders,13.99,16.09,1,13.99,2.1,2.1
2022-12-26,12,2022,OFF-BI-10002459,"Cardinal Binding Machine, Recycled",Binders,49.99,58.99,3,149.97,9.0,27.0
2022-12-26,12,2022,FUR-CH-10002819,"SAFCO Chairmat, Red",Chairs,53.99,59.39,3,161.97,5.4,16.2
2020-12-17,12,2020,OFF-BI-10002570,"Acco Binder Covers, Clear",Binders,12.99,14.68,5,64.95,1.69,8.45
2020-12-17,12,2020,OFF-AR-10001714,"Binney & Smith Markers, Fluorescent",Art,24.99,28.24,3,74.97,3.25,9.75
2020-12-17,12,2020,OFF-BI-10000542,"Wilson Jones 3-Hole Punch, Durable",Binders,28.99,35.95,3,86.97,6.96,20.88
2022-06-24,6,2022,OFF-BI-10001717,"Avery Hole Reinforcements, Durable",Binders,5.99,7.25,3,17.97,1.26,3.78
2022-06-24,6,2022,OFF-FA-10000834,"Advantus Staples, Assorted Sizes",Fasteners,7.99,9.43,2,15.98,1.44,2.88
2022-06-24,6,2022,FUR-CH-10001726,"Office Star Steel Folding Chair, Adjustable",Chairs,84.99,93.49,5,424.95,8.5,42.5
2022-06-24,6,2022,TEC-AC-10001660,"Enermax Flash Drive, USB",Accessories,41.99,50.81,2,83.98,8.82,17.64
2019-12-27,12,2019,OFF-FA-10004474,"Advantus Rubber Bands, Metal",Fasteners,16.99,20.22,1,16.99,3.23,3.23
2021-03-12,3,2021,OFF-ST-10003322,"Eldon Shelving, Wire Frame",Storage,27.99,35.83,2,55.98,7.84,15.68
2021-03-12,3,2021,OFF-AR-10004884,"Sanford Pens, Fluorescent",Art,11.99,15.35,1,11.99,3.36,3.36
2021-03-12,3,2021,OFF-BI-10003917,"Wilson Jones 3-Hole Punch, Recycled",Binders,27.99,33.31,1,27.99,5.32,5.32
2021-03-12,3,2021,OFF-PA-10000393,"Xerox Memo Slips, 8.5 x 11",Paper,17.99,20.69,2,35.98,2.7,5.4
2021-03-12,3,2021,OFF-AR-10002783,"Stanley Pencil Sharpener, Water Color",Art,24.99,31.49,5,124.94999999999999,6.5,32.5
2020-08-20,8,2020,OFF-AR-10000079,"Stanley Pencil Sharpener, Fluorescent",Art,24.99,28.49,5,124.94999999999999,3.5,17.5
2021-11-25,11,2021,OFF-AR-10003012,"Sanford Markers, Easy-Erase",Art,23.99,28.79,4,95.96,4.8,19.2
2021-11-25,11,2021,FUR-BO-10002812,"Sauder 3-Shelf Cabinet, Pine",Bookcases,150.99,181.19,3,452.97,30.2,90.6
2021-11-25,11,2021,TEC-PH-10002076,"Samsung Audio Dock, Full Size",Phones,167.99,209.99,2,335.98,42.0,84.0
2021-11-25,11,2021,FUR-BO-10004824,"Safco Stackable Bookrack, Traditional",Bookcases,133.99,164.81,2,267.98,30.82,61.64
2023-04-25,4,2023,OFF-AP-10002413,"Breville Coffee Grinder, Black",Appliances,60.99,67.7,3,182.97,6.71,20.13
2022-12-08,12,2022,OFF-FA-10001051,"OIC Rubber Bands, Metal",Fasteners,16.99,21.92,6,101.94,4.93,29.58
2022-12-08,12,2022,TEC-AC-10001187,"Memorex Keyboard, USB",Accessories,71.99,85.67,2,143.98,13.68,27.36
2022-12-08,12,2022,TEC-AC-10003403,"Enermax Router, USB",Accessories,258.99,295.25,7,1812.93,36.26,253.82
2019-12-26,12,2019,OFF-SU-10001813,"Kleencut Ruler, Easy Grip",Supplies,14.99,18.74,5,74.95,3.75,18.75
2022-01-27,1,2022,FUR-FU-10002937,"Rubbermaid Light Bulb, Durable",Furnishings,9.99,12.39,3,29.97,2.4,7.2
2022-01-27,1,2022,OFF-AR-10000399,"Stanley Canvas, Water Color",Art,52.99,63.06,3,158.97,10.07,30.21
2022-01-27,1,2022,OFF-BI-10000179,"Wilson Jones 3-Hole Punch, Economy",Binders,27.99,32.19,5,139.95,4.2,21.0
2022-01-27,1,2022,FUR-BO-10002708,"Dania Library with Doors, Pine",Bookcases,363.99,469.55,3,1091.97,105.56,316.68
2021-11-22,11,2021,OFF-AR-10003466,"Binney & Smith Highlighters, Easy-Erase",Art,16.99,19.88,5,84.94999999999999,2.89,14.45
2021-04-18,4,2021,OFF-BI-10003917,"Wilson Jones 3-Hole Punch, Recycled",Binders,27.99,33.31,1,27.99,5.32,5.32
2020-06-12,6,2020,OFF-BI-10002570,"Acco Binder Covers, Clear",Binders,12.99,14.68,1,12.99,1.69,1.69
2020-06-12,6,2020,OFF-ST-10000624,"Eldon File Cart, Single Width",Storage,114.99,143.74,6,689.9399999999999,28.75,172.5
2020-06-12,6,2020,OFF-AR-10000502,"BIC Highlighters, Easy-Erase",Art,18.99,21.65,2,37.98,2.66,5.32
2020-06-12,6,2020,OFF-BI-10003708,"Cardinal Binder, Recycled",Binders,13.99,17.63,3,41.97,3.64,10.92
2020-06-12,6,2020,FUR-CH-10000857,"Harbour Creations Rocking Chair, Black",Chairs,129.99,144.29,5,649.95,14.3,71.5
2022-06-17,6,2022,OFF-SU-10004244,"Elite Letter Opener, Easy Grip",Supplies,13.99,15.39,2,27.98,1.4,2.8
2021-04-06,4,2021,OFF-BI-10002738,"Acco Index Tab, Clear",Binders,7.99,9.67,3,23.97,1.68,5.04
2021-08-09,8,2021,OFF-SU-10000429,"Elite Ruler, Easy Grip",Supplies,14.99,17.69,2,29.98,2.7,5.4
2021-08-09,8,2021,OFF-BI-10000308,"Cardinal Binder Covers, Durable",Binders,13.99,16.51,2,27.98,2.52,5.04
2021-04-28,4,2021,TEC-CO-10003523,"Brother Wireless Fax, High-Speed",Copiers,319.99,396.79,1,319.99,76.8,76.8
2020-07-20,7,2020,OFF-AR-10000799,"Sanford Highlighters, Easy-Erase",Art,13.99,17.07,2,27.98,3.08,6.16
2023-01-25,1,2023,OFF-BI-10002047,"Acco Index Tab, Durable",Binders,8.99,11.42,7,62.93,2.43,17.01
2023-04-30,4,2023,FUR-BO-10003541,"Bush Classic Bookcase, Metal",Bookcases,370.99,437.77,1,370.99,66.78,66.78
2022-11-14,11,2022,OFF-AR-10000823,"Stanley Pens, Water Color",Art,6.99,8.88,5,34.95,1.89,9.45
2022-11-14,11,2022,OFF-AR-10001777,"Binney & Smith Sketch Pad, Water Color",Art,49.99,61.99,7,349.93,12.0,84.0
2022-12-05,12,2022,TEC-CO-10001425,"HP Personal Copier, Color",Copiers,106.99,134.81,3,320.96999999999997,27.82,83.46
2020-10-16,10,2020,OFF-PA-10004450,"Xerox Cards & Envelopes, Recycled",Paper,44.99,53.09,3,134.97,8.1,24.3
2020-10-16,10,2020,OFF-ST-10001646,"Fellowes Box, Wire Frame",Storage,10.99,14.07,5,54.95,3.08,15.4
2022-01-25,1,2022,TEC-PH-10002597,"Apple Signal Booster, with Caller ID",Phones,136.99,153.43,3,410.97,16.44,49.32
2020-12-25,12,2020,OFF-BI-10001833,"Ibico Hole Reinforcements, Recycled",Binders,6.99,8.6,5,34.95,1.61,8.05
2020-12-25,12,2020,OFF-BI-10003124,"Cardinal Hole Reinforcements, Durable",Binders,6.99,8.25,4,27.96,1.26,5.04
2020-12-25,12,2020,FUR-BO-10002926,"Bush Stackable Bookrack, Mobile",Bookcases,123.99,156.23,3,371.96999999999997,32.24,96.72
2019-06-09,6,2019,OFF-BI-10002894,"Avery Binding Machine, Durable",Binders,49.99,56.99,2,99.98,7.0,14.0
2019-06-09,6,2019,OFF-BI-10004028,"Ibico Index Tab, Durable",Binders,8.99,10.34,4,35.96,1.35,5.4
2022-10-18,10,2022,OFF-ST-10001576,"Tenex Folders, Blue",Storage,13.99,15.95,2,27.98,1.96,3.92
2021-12-30,12,2021,OFF-PA-10004034,"Green Bar Parchment Paper, 8.5 x 11",Paper,20.99,26.24,2,41.98,5.25,10.5
2021-12-30,12,2021,OFF-BI-10001544,"Wilson Jones Hole Reinforcements, Clear",Binders,3.99,4.87,2,7.98,0.88,1.76
2021-12-30,12,2021,FUR-CH-10004676,"Office Star Rocking Chair, Black",Chairs,124.99,152.49,3,374.96999999999997,27.5,82.5
2021-03-30,3,2021,TEC-AC-10003172,"Memorex Numeric Keypad, Bluetooth",Accessories,44.99,50.39,7,314.93,5.4,37.8
2022-12-25,12,2022,OFF-AR-10000316,"Stanley Pens, Blue",Art,9.99,11.09,1,9.99,1.1,1.1
2019-06-03,6,2019,TEC-AC-10004791,"Belkin Keyboard, USB",Accessories,75.99,84.35,2,151.98,8.36,16.72
2020-08-28,8,2020,OFF-SU-10003509,"Stiletto Ruler, Easy Grip",Supplies,15.99,18.87,5,79.95,2.88,14.4
2020-08-28,8,2020,OFF-BI-10000620,"Wilson Jones Index Tab, Economy",Binders,5.99,6.71,2,11.98,0.72,1.44
2019-08-30,8,2019,OFF-ST-10004702,"Eldon Box, Single Width",Storage,8.99,11.06,4,35.96,2.07,8.28
2019-11-06,11,2019,OFF-PA-10001661,"SanDisk Computer Printout Paper, 8.5 x 11",Paper,33.99,40.45,7,237.93,6.46,45.22
2023-04-22,4,2023,TEC-PH-10004810,"Samsung Speaker Phone, Full Size",Phones,124.99,146.24,9,1124.9099999999999,21.25,191.25
2023-04-22,4,2023,FUR-CH-10003248,"SAFCO Bag Chairs, Black",Chairs,41.99,46.61,3,125.97,4.62,13.86
2023-04-22,4,2023,TEC-AC-10003335,"SanDisk Memory Card, Erganomic",Accessories,109.99,126.49,6,659.9399999999999,16.5,99.0
2023-04-22,4,2023,TEC-PH-10003137,"Nokia Signal Booster, Cordless",Phones,138.99,155.67,2,277.98,16.68,33.36
2019-09-14,9,2019,OFF-AR-10002454,"Binney & Smith Canvas, Water Color",Art,54.99,62.69,2,109.98,7.7,15.4
2019-09-14,9,2019,TEC-AC-10000089,"SanDisk Router, Bluetooth",Accessories,255.99,291.83,4,1023.96,35.84,143.36
2019-09-13,9,2019,OFF-BI-10001384,"Cardinal Binder, Economy",Binders,11.99,13.19,2,23.98,1.2,2.4
2019-07-13,7,2019,OFF-AR-10003457,"Sanford Sketch Pad, Water Color",Art,23.99,28.07,4,95.96,4.08,16.32
2019-11-27,11,2019,OFF-ST-10002151,"Eldon Box, Blue",Storage,8.99,10.61,3,26.97,1.62,4.86
2019-11-27,11,2019,OFF-AR-10000703,"BIC Pens, Water Color",Art,16.99,19.88,1,16.99,2.89,2.89
2019-11-27,11,2019,OFF-PA-10001971,"Eaton Cards & Envelopes, Premium",Paper,44.99,53.54,3,134.97,8.55,25.65
2022-11-04,11,2022,OFF-PA-10001223,"SanDisk Cards & Envelopes, Premium",Paper,43.99,51.03,8,351.92,7.04,56.32
2021-12-13,12,2021,TEC-AC-10002122,"Belkin Keyboard, Erganomic",Accessories,81.99,91.01,3,245.96999999999997,9.02,27.06
2021-10-08,10,2021,OFF-AP-10002904,"Hamilton Beach Refrigerator, Silver",Appliances,450.99,586.29,3,1352.97,135.3,405.9
2023-03-21,3,2023,OFF-AP-10003577,"Cuisinart Blender, Black",Appliances,65.99,73.91,2,131.98,7.92,15.84
2023-03-21,3,2023,OFF-AR-10001482,"Stanley Markers, Easy-Erase",Art,10.99,13.08,5,54.95,2.09,10.45
2023-03-21,3,2023,TEC-PH-10003683,"Motorola Audio Dock, VoIP",Phones,172.99,223.16,3,518.97,50.17,150.51
2023-03-21,3,2023,OFF-ST-10003305,"Rogers Box, Blue",Storage,23.99,29.27,2,47.98,5.28,10.56
2023-01-25,1,2023,TEC-AC-10003463,"Enermax Numeric Keypad, USB",Accessories,54.99,65.99,1,54.99,11.0,11.0
2023-01-25,1,2023,OFF-BI-10002799,"Cardinal Binder Covers, Clear",Binders,10.99,13.08,5,54.95,2.09,10.45
2023-01-25,1,2023,OFF-BI-10002799,"Cardinal Binder Covers, Clear",Binders,10.99,13.08,2,21.98,2.09,4.18
2022-08-08,8,2022,OFF-SU-10002611,"Fiskars Ruler, Serrated",Supplies,10.99,12.42,3,32.97,1.43,4.29
2023-03-18,3,2023,OFF-ST-10002759,"Eldon Shelving, Industrial",Storage,43.99,56.31,9,395.91,12.32,110.88
2020-03-29,3,2020,OFF-AR-10004303,"Stanley Markers, Blue",Art,21.99,25.73,4,87.96,3.74,14.96
2020-03-29,3,2020,OFF-AR-10002094,"Boston Pencil Sharpener, Water Color",Art,31.99,40.63,2,63.98,8.64,17.28
2020-11-08,11,2020,OFF-LA-10003295,"Harbour Creations Color Coded Labels, Alphabetical",Labels,12.99,14.94,3,38.97,1.95,5.85
2020-11-08,11,2020,TEC-AC-10003334,"Logitech Numeric Keypad, Programmable",Accessories,47.99,54.23,2,95.98,6.24,12.48
2020-11-08,11,2020,OFF-AR-10001216,"BIC Pencil Sharpener, Easy-Erase",Art,28.99,35.95,1,28.99,6.96,6.96
2020-11-08,11,2020,FUR-FU-10004604,"Deflect-O Clock, Erganomic",Furnishings,48.99,58.79,1,48.99,9.8,9.8
2020-11-08,11,2020,TEC-MA-10000753,"Epson Printer, Red",Machines,220.99,262.98,1,220.99,41.99,41.99
2020-11-08,11,2020,OFF-FA-10004709,"Stockwell Clamps, Assorted Sizes",Fasteners,16.99,20.39,4,67.96,3.4,13.6
2022-07-15,7,2022,OFF-ST-10003446,"Smead Trays, Single Width",Storage,43.99,54.55,2,87.98,10.56,21.12
2021-02-26,2,2021,OFF-AP-10001266,"Hoover Toaster, Black",Appliances,74.99,86.99,3,224.96999999999997,12.0,36.0
2021-02-26,2,2021,OFF-AP-10000226,"Hoover Coffee Grinder, Black",Appliances,60.99,74.41,3,182.97,13.42,40.26
2023-01-13,1,2023,OFF-SU-10002346,"Elite Ruler, High Speed",Supplies,13.99,16.93,6,83.94,2.94,17.64
2021-09-28,9,2021,OFF-EN-10003177,"Kraft Interoffice Envelope, Recycled",Envelopes,22.99,26.9,5,114.94999999999999,3.91,19.55
2022-10-03,10,2022,TEC-AC-10003343,"Logitech Flash Drive, Erganomic",Accessories,27.99,31.35,3,83.97,3.36,10.08
2022-04-18,4,2022,OFF-AR-10004825,"BIC Canvas, Fluorescent",Art,54.99,66.54,2,109.98,11.55,23.1
2022-04-18,4,2022,OFF-FA-10004257,"Accos Clamps, Metal",Fasteners,19.99,22.19,4,79.96,2.2,8.8
2022-04-18,4,2022,OFF-AR-10001482,"Stanley Markers, Easy-Erase",Art,10.99,13.08,5,54.95,2.09,10.45
2022-04-18,4,2022,OFF-ST-10000020,"Fellowes Folders, Single Width",Storage,25.99,28.85,5,129.95,2.86,14.3
2022-04-18,4,2022,FUR-BO-10001834,"Ikea 3-Shelf Cabinet, Mobile",Bookcases,144.99,163.84,3,434.97,18.85,56.55
2022-12-29,12,2022,OFF-BI-10000282,"Ibico Binder, Durable",Binders,16.99,19.71,2,33.98,2.72,5.44
2022-12-29,12,2022,OFF-SU-10002357,"Kleencut Trimmer, High Speed",Supplies,40.99,53.29,5,204.95000000000002,12.3,61.5
2020-05-09,5,2020,OFF-PA-10002396,"Eaton Memo Slips, 8.5 x 11",Paper,17.99,23.03,3,53.97,5.04,15.12
2020-05-09,5,2020,TEC-PH-10001396,"Nokia Smart Phone, Cordless",Phones,635.99,801.35,3,1907.97,165.36,496.08
2021-03-10,3,2021,TEC-CO-10001567,"Brother Copy Machine, Laser",Copiers,222.99,278.74,3,668.97,55.75,167.25
2019-05-08,5,2019,OFF-LA-10003210,"Novimex Color Coded Labels, 5000 Label Set",Labels,12.99,16.89,2,25.98,3.9,7.8
2019-05-08,5,2019,FUR-FU-10004459,"Deflect-O Door Stop, Erganomic",Furnishings,42.99,55.03,2,85.98,12.04,24.08
2022-03-27,3,2022,OFF-AR-10004519,"Boston Canvas, Fluorescent",Art,54.99,70.94,3,164.97,15.95,47.85
2021-11-11,11,2021,OFF-ST-10000872,"Fellowes File Cart, Single Width",Storage,81.99,91.83,2,163.98,9.84,19.68
2020-10-19,10,2020,TEC-CO-10000967,"HP Fax Machine, Laser",Copiers,299.99,344.99,3,899.97,45.0,135.0
2020-10-19,10,2020,TEC-PH-10004772,"Motorola Signal Booster, VoIP",Phones,142.99,168.73,5,714.95,25.74,128.7
2020-10-19,10,2020,FUR-FU-10001775,"Deflect-O Stacking Tray, Durable",Furnishings,17.99,20.33,3,53.97,2.34,7.02
2020-10-19,10,2020,OFF-EN-10002449,"Ames Interoffice Envelope, Security-Tint",Envelopes,47.99,59.03,2,95.98,11.04,22.08
2023-03-09,3,2023,OFF-ST-10004597,"Rogers File Cart, Blue",Storage,140.99,173.42,6,845.94,32.43,194.58
2023-04-26,4,2023,OFF-BI-10000171,"Wilson Jones Index Tab, Recycled",Binders,6.99,7.76,6,41.94,0.77,4.62
2023-04-26,4,2023,TEC-CO-10002232,"HP Ink, Laser",Copiers,63.99,70.39,5,319.95,6.4,32.0
2020-12-31,12,2020,TEC-CO-10002157,"Canon Fax Machine, Laser",Copiers,286.99,355.87,7,2008.93,68.88,482.16
2022-10-27,10,2022,TEC-MA-10004584,"Epson Calculator, Wireless",Machines,22.99,28.28,4,91.96,5.29,21.16
2022-10-27,10,2022,OFF-PA-10003937,"Green Bar Memo Slips, Recycled",Paper,16.99,19.88,2,33.98,2.89,5.78
2019-08-03,8,2019,OFF-BI-10000542,"Wilson Jones 3-Hole Punch, Durable",Binders,28.99,35.95,2,57.98,6.96,13.92
2019-08-03,8,2019,OFF-ST-10001576,"Tenex Folders, Blue",Storage,13.99,15.95,2,27.98,1.96,3.92
2020-09-22,9,2020,OFF-ST-10000355,"Eldon Box, Wire Frame",Storage,8.99,10.61,5,44.95,1.62,8.1
2021-06-09,6,2021,TEC-CO-10002872,"Canon Ink, Color",Copiers,148.99,183.26,4,595.96,34.27,137.08
2023-04-13,4,2023,OFF-AR-10002433,"Stanley Pens, Easy-Erase",Art,9.99,12.89,2,19.98,2.9,5.8
2023-04-13,4,2023,OFF-LA-10001169,"Harbour Creations Round Labels, Laser Printer Compatible",Labels,6.99,9.09,14,97.86,2.1,29.4
2023-04-13,4,2023,OFF-AR-10004881,"Stanley Sketch Pad, Blue",Art,43.99,52.35,7,307.93,8.36,58.52
2019-08-10,8,2019,OFF-ST-10004577,"Tenex Shelving, Wire Frame",Storage,47.99,56.15,9,431.91,8.16,73.44
2019-08-10,8,2019,OFF-LA-10002490,"Hon Round Labels, Alphabetical",Labels,5.99,7.25,6,35.94,1.26,7.56
2019-08-10,8,2019,FUR-BO-10001621,"Dania Stackable Bookrack, Traditional",Bookcases,120.99,136.72,2,241.98,15.73,31.46
2019-08-10,8,2019,OFF-BI-10001249,"Acco Hole Reinforcements, Recycled",Binders,6.99,9.02,3,20.97,2.03,6.09
2020-12-25,12,2020,OFF-BI-10000308,"Cardinal Binder Covers, Durable",Binders,13.99,16.51,7,97.93,2.52,17.64
2022-02-28,2,2022,OFF-BI-10001384,"Cardinal Binder, Economy",Binders,11.99,13.19,6,71.94,1.2,7.2
2022-03-14,3,2022,OFF-AR-10001606,"BIC Highlighters, Fluorescent",Art,19.99,24.19,14,279.85999999999996,4.2,58.8
2022-03-14,3,2022,OFF-FA-10002350,"OIC Staples, Assorted Sizes",Fasteners,8.99,10.07,2,17.98,1.08,2.16
2020-10-14,10,2020,TEC-PH-10004552,"Motorola Office Telephone, Full Size",Phones,61.99,79.97,6,371.94,17.98,107.88
2020-10-14,10,2020,TEC-AC-10003327,"Logitech Keyboard, Erganomic",Accessories,69.99,85.39,7,489.92999999999995,15.4,107.8
2020-12-24,12,2020,OFF-BI-10000844,"Wilson Jones Hole Reinforcements, Economy",Binders,1.99,2.43,4,7.96,0.44,1.76
2020-12-24,12,2020,OFF-SU-10003924,"Elite Trimmer, Steel",Supplies,36.99,43.28,4,147.96,6.29,25.16
2020-12-24,12,2020,FUR-CH-10000105,"Hon Steel Folding Chair, Set of Two",Chairs,32.99,37.28,7,230.93,4.29,30.03
